"postURL	contentPost";;;
"http://forum.doctissimo.fr/grossesse-bebe/grossesse-extra-uterine/questions-sujet_11154_1.htm#post_0	Bonsoir a toutes Je viens de faire une GEU avec injection de <b>METHOTREXATE</b> hier car mon taux n'était qu'à 490ui a 3sg. 11mois d'essais et paf la claque. Pouvez vous me dire si une hysterosalpingraphie serait bien d'être faite d'ici 3 mois pr voir l'état des trompes ? Je vois le gygy mercredi pr contrôler mon état je ne sais pas s'il va m'en parler mais comme ce n'est pas mon Gyneco mais un qui m'avait pris en charge pr infertilite (tombée enceinte le même mois au passage) j'ai peur de lui,peur qu'il me dise oui c nécessaire car je sais o combien cet exam est douloureux....... G très peur de refaire une GEU et peur de cette hystero mais je suis déchirée entre mes 2 peurs. Pensez vous que ce serait nécessaire de le faire ou ça n'évitera en rien une récidive? Je précise que je venais de recevoir mes tests chlamydia négatif et urinaires MST idem. Mon mari a une teratozoospermie très sévère et moi une courbe bien pourrie. Serait ce lié?";;;
"http://forum.doctissimo.fr/grossesse-bebe/grossesse-extra-uterine/methotrexate-grossesse-evolutive-sujet_8853_1.htm#post_0	A toutes qui savaient, si vous aviez les réponses pour que j'arrive à dormir qqs heures... alors voilà il y a 2 semaines test +. Comme j'avais des saignements on suit mes beta hcg qui augmentent mais ne doublent pas. A l'echo, on distingue une forme ni un sac qui evoquerait une grossesse ni un epenchement qui indiquerait une GEU... Lundi dernier, on me dit que ds tous les cas c'est non évolutif à cause des taux (je suis à 1200 beta hcg environ) et on m'injecte de la <b>METHOTREXATE</b>. On est vendredi (J+4) mon taux de beta hcg stagne à 1240. Il parait que c'est normal. A l'écho l'image est toujours la même. On me donne de l'efferalgan codéiné si j'ai mal. MAIS J'ANGOISSE... 1/est ce que l'efferalgan codéiné peut masquer un début d'hémorragie si c'est une GUE ? 2/j'ai lu que certaines filles n'avaient pas vraiment eu mal avant qu'on constate que leur trompe était en train de se fissurer. comment éviter cela ? 3/j'ai depuis hier des picotements et comme une chaleur plus particulière au côté droit. qu'est ce que ça veut dire ? 4/qqn a t'il déja été ds mon cas : ne pas savoir si c'est une geu ou grossesse intra uterine non evolutive ? 5/qqn a t'il été suivi à Trousseau pour le même problème ? des bisous plein d'espoir";;;
"http://forum.doctissimo.fr/grossesse-bebe/grossesse-extra-uterine/geu-contraception-sujet_11039_1.htm#post_0	bonjour tout le monde, voilà je viens vous voir car j'ai fait une GEU et on m'a donc fait une injection de <b>METHOTREXATE</b> le 11 avril.ce jour là on me dit de prendre la pilule pendant 3 mois non stop: cérazette. le 14 avril je suis retournée aux urgences car douleurs horribles au bas ventre. on me garde donc la nuit en observation sous perfusion et le lendemain le gygy arrive et me dit qu'il veut opérer. je suis pas contre. donc j'ai eu une salpingectomie de la trompe droite. seulment voilà on me dit le lendemain que je ne peux plus prendre la pilule car j'ai été opérer d'une sleeve (mini bypass) y'a 10 mois et qu'ils sont pas sur que cela fonctionne pendant 3 mois. jusqu'à tant que je l'arrete ma pilule a toujours fonctionné. donc implant ( mais j'en veux pas) ou préservatifs ( youhou ). Quand pensez vous? je dois mettre des préservatifs avec mon mari mais c'est pas agréable au bout de 8 ans. si je tombe enceinte accidentellement avant 3 mois que se passera-t-il pour le bébé avec l'injection? merci pour votre aide";;;
"http://forum.doctissimo.fr/grossesse-bebe/grossesse-extra-uterine/pertes-brune-ovulation-sujet_11172_1.htm#post_0	Bonjour a toutes, voila j ai fais une geu au mois d'octobre 2014, traitée par méthotréxate en une seule injection le 1 er novembre avec un taux au depart de 2000, revenu a la normale - de 5 hcg le 6 décembre 2014. Retour de couche le 27 décembre et un nouveau cycle 27 jours apres le 22 janvier dernier donc un cycle normal....seulement voilà depuis ces 2 premiers cycles, j'ai mes règles normalement et au bout du 10 ou 11 eme jour a chaque fois, j'ai de nouveau des petites pertes brunes qui dure 1 a 2 jours...qui pourrait correspondre au moment de l'ovulation, alors je me demande si c'est normal et si l'une d'entre vous avait eu ce genre de problème apres votre GEU ? est ce que ca va m'empecher de retombée enceinte est ce normale ou signe qu'il y a un soucis ? j'ai de legers petits pincement au niveau de la trompe mais pourtant je n'ai pas été opérée....je me pose des questions..... avez vous eu aussi des pertes en milieu de cycle les mois qui ont suivi ?";;;
"http://forum.doctissimo.fr/grossesse-bebe/grossesse-extra-uterine/grossesse-uterine-methotrexate-sujet_8552_1.htm#post_0	Bonjour,     En janvier, mon chéri et moi avons décidé de tout mettre en oeuvre pour avoir un bébé. Les choses se sont passées très vite, je suis tombée enceinte dès le premier cycle !!   Deux semaines après le teste positif (4 semaines de grossesse), j'ai commencé à avoir quelques saignements marrons et de grosses douleurs dans le bas du ventre…   Je me suis donc rendue à l'hôpital et mauvaise nouvelle lors de l'échographie, une masse était visible sur la trompe gauche. Quelques analyses de sang plus tard, le diagnostique était fixé : GEU !!   J'ai eu une injection de méthotrexate vendredi 5 février… Mon taux d'hormones baisse et j'ai hâte d'être à 0 !!!!     Le médecin qui c'est occupé de moi m'a dit d'attendre 6 mois avant de refaire un essai bébé. Il m'a aussi confié que j'avais des chances de refaire une GEU… c'est ce qui m'inquiète le plus…     Je voudrais avoir des témoignages de filles qui ont vécu la même chose que moi et pour qui la suite c'est bien passée… qui n'ont pas eu de soucis pour une nouvelle grossesse…     Merci";;;
"http://forum.doctissimo.fr/grossesse-bebe/grossesse-extra-uterine/geu-sujet_10866_1.htm#post_0	Bonjour, Je suis nouvelle sur ce forum et je traverse actuellement avec mon conjoint un moment difficile. J'ai besoin de message d'espoir pour l'avenir. Avec mon mari, nous essayons d'avoir notre premier enfant depuis janvier. Je suis tombée enceinte très rapidement mais voilà verdict le 20 février GEU trompe gauche traitée par <b>METHOTREXATE</b>. Essai de nouveau depuis mai. Le 22 juillet, je vais aux urgences suite à des saignements bruns et douleurs au ventre : 2ème GEU trompe droite, plus importante que la première car mon corps me joue des tours. En effet, fausses règles au mois de juin malgré 2 tests de grossesse négatifs, il s'avérait que j'étais déjà enceinte. Du coup j'ai subi un coelioscopie le soir même. Résultat : le chirurgien a pu conserver ma trompe.D'après les ginécos, mes trompes sont nickels...Difficile d'expliquer 2 geu successives! Je suis en mode repos depuis l'opération mais difficile de voir l'avenir. J'ai peur pour une prochaine grossesse .Avez vous vécu des choses similaires? Et qu'en est-il pour vous après avoir vécu ces traumatismes? Etes vous de nouveau tombée enceinte sans problème? Merci pour vos réponses";;;
"http://forum.doctissimo.fr/grossesse-bebe/grossesse-extra-uterine/soutien-cours-traitement-sujet_10049_1.htm#post_0	Coucou les filles! Bon, créer un post aussi douloureux est une façon pour moi de trouver des copinautes qui traversent la même chose que moi, afin que l'on puisse se soutenir dans ce long et douloureux combat... Que ce soit, en terme de trouille, d'attente ou d'interrogations, le fait d'être plusieurs à le vivre en même temps peut être un réconfort...et une aide bienvenue! Voici mon récap (n'hésitez pas à faire le vôtre car cela peut nous aider, nous rassurer ou nous orienter) : - GEU diagnostiquée suite à un taux de BHCG non évolutif le 24 octobre 2011 - Séjour clinique du 24.10 au 28.10 car GEU non localisée et épanchement de liquide/sang derrière utérus (datant d'une opération chirurgicale ancienne ou de la GEU : non défini) - 25.10.11 (J0) : Injection en IM du méthotrexate : 425 mUI/ml - 26.10.11 (J1) : 429 mUI/ml - 27.10.11 (J2) : 460 mUI/ml - 31.10.11 (J6) : 713 mUI/ml - 02.11.11 (J8) : 649 mUI/ml - 07.11.11 (J13): 356 mUI/ml Dans l'attente de vous accueillir, vous lire et vous soutenir!";;;
"http://forum.doctissimo.fr/grossesse-bebe/grossesse-libre/grossesse-uterine-methotrexate-sujet_177236_1.htm#post_0	Bonjour,   En janvier, mon chéri et moi avons décidé de tout mettre en oeuvre pour avoir un bébé. Les choses se sont passées très vite, je suis tombée enceinte dès le premier cycle !! Deux semaines après le teste positif (4 semaines de grossesse), j'ai commencé à avoir quelques saignements marrons et de grosses douleurs dans le bas du ventre… Je me suis donc rendue à l'hôpital et mauvaise nouvelle lors de l'échographie, une masse était visible sur la trompe gauche. Quelques analyses de sang plus tard, le diagnostique était fixé : GEU !! J'ai eu une injection de méthotrexate vendredi 5 février… Mon taux d'hormones baisse et j'ai hâte d'être à 0 !!!!   Le médecin qui c'est occupé de moi m'a dit d'attendre 6 mois avant de refaire un essai bébé. Il m'a aussi confié que j'avais des chances de refaire une GEU… c'est ce qui m'inquiète le plus…   Je voudrais avoir des témoignages de filles qui ont vécu la même chose que moi et pour qui la suite c'est bien passée… qui n'ont pas eu de soucis pour une nouvelle grossesse…   Merci";;;
"http://forum.doctissimo.fr/grossesse-bebe/grossesse/grossesse-angoisse-sujet_265009_1.htm#post_0	Bonjour à tous , je me présente un p'tit peu: je m'appelle Aline et j'ai 31 ans .Je suis avec mon conjoint depuis maintenant 15 ans et nous sommes en essais bébé depuis 1 an et demi. Parcours un peu chaotique en 2015 avec une grossesse extra utérine en janvier 2015 soldé par deux injection de méthotrexate et un œuf clair en juillet 2015 soldé par deux essai d'évacuation avec prise de cytotec et finalement terminé par un curetage. Nous sommes maintenant sur la bonne voie avec une nouvelle grossesse de 7 semaine d'aménorrhée +6jours.Toutefois j'ai du mal à me réjouir totalement. Je suis actuellement arrêté depuis lundi suite à plusieurs épisodes de petit saignement .Je suis bien suivi et les échos montre bien une grossesse bien placée avec un embryon et il semble même qu'il y ait un petit rythme cardiaque qui reste à confirmer lors de mon rendez vous de ce soir . Voili voilou ma petite histoire ....";;;
"http://forum.doctissimo.fr/grossesse-bebe/Mamans-nature/methode-eliminer-toxines-sujet_36114_1.htm#post_0	Bonjour! Je voulais savoir si vous aviez des méthodes ou conseils pour éliminer au plus vite des résidus médicamenteux? Je viens d'avoir une petite intervention chir, donc anesthésie générale, morphine, antalgiques, anti coagulants, .... et cet été GEU donc méthotrexate et immuno suppresseurs... ça fait un sacré cocktail de produits à éliminer et je sais que le corps met un moment à le faire par lui même"; or je vais rapidement, j'espère, retenter les essais bébé, donc je voudrais offrir un nid pas trop pollué à la crevette éventuelle   j'ai lu que transpirer (hamam sauna et sport) pouvait aider mais pour le moment ça m'est interdit boire bcp (je ne bois d'ailleurs pas suffisamment!) peut-être des tisanes? mais ds ce que j'ai trouvé on préconise d'en boire 1litre par jour et j'avoue que je peine à en boire ne serait-ce qu'une tasse... alors si je pouvais trouver une tisane efficace en quantité plus limitée qu'un litre ce serait parfait!   il y a des eaux à éviter? d'avance merci!;;
"http://forum.doctissimo.fr/grossesse-bebe/grossesse-extra-uterine/evolution-favorable-traitement-sujet_11238_1.htm#post_0	Bonjour, Je viens d'apprendre qu'il est probable que je fasse une Grossesse Extra-utérine. Sous stérilet cuivre depuis de nombreuses années, j'ai fait un test de grossesse car hormis des symptômes de grossesse \""classiques\"", mes habituelles abondantes règles sont remplacées depuis plusieurs jours par de petites pertes brunes peu abondantes. Test positif. PDS hier matin: 181 mUI/mL (un peu bas puisque je serais à un peu plus de 5SA) Echo tout à l'heure: la gynéco ne veut pas se prononcer avec certitude mais stérilet bien en place (qu'elle a enlevé avec difficulté), rien d'autre apparemment dans l'utérus, en revanche une image suspecte dans la trompe gauche, tout près de l'utérus. Je suis mal parce que même si la situation est loin d'être idéale, je ne suis pas sûre que nous aurions souhaité interrompre une grossesse. Et aussi très certainement parce que j'ai peur des suites. Je vais refaire une pds demain matin pour voir l'évolution de mes betaHCG puis re-contacter ma gynéco. Idéalement, je voudrais des suites simples, sans traitement supplémentaire. Donc une fausse-couche \""standard\"" ou une évacuation spontanée de l'oeuf mal placé s'il est bien là. Qui d'entre vous a eu de telles suites après diagnostic d'une probable GEU? autrement dit: évacuation naturelle sans traitement... Doit on nécessairement en passer par une prise en charge en ambulatoire avec au moins du <b>METHOTREXATE</b>?";;;
"http://forum.doctissimo.fr/grossesse-bebe/grossesse-extra-uterine/methotrexate-secondaires-savoirsujet_10640_1.htm#post_0	Coucou les filles J'ai eu droit le 09/10/12 à une injection de <b>METHOTREXATE</b> pour tuer le petit noeuf resté accroché mais non évolutif... On ne vous dit rien à propos de cette injection...juste que ça devrait le faire partir.... Je préfère prévenir que beaucoup de femmes (certaines ne réagiront pas pareils) réagiront comme j'ai réagi...il est mieux de le savoir pour ne pas etre trop embété.... La nuit de l'injection des nausées m'ont réveillées et m'ont tenu les tripes pendant 2 jours non stop...le produit vu qu'il est prévu aussi pour les chimios des cancereux est très agressif et vous attaque l'estomac et l'appareil digestif....ce qui vous provoque des remontées acides et des nausées...cela s'accompagne d'une fatigue inimaginable et de faiblesse dans les jambes intenses...on voit des étoiles à chaques mouvements...(parfois des diarrhées) Ce message n'est pas pour effrayer les femmes qui auront cette injection (parce que ça va mieux aujourd'hui et j'en suis pas morte !! lol) mais plutot pour les prévenir que les effets sont tres génants et surtout qu'après l'injection il est préférable de prévoir 2/3 jours de repos parce qu'on est HS.... Bon courage à toutes celles qui passeront par là et un ++++ pour les prochains essais...";;;
